player_id,game_date,stat,line,direction,predicted_prob,hit
"(1630230, '2025-26')",2026-02-07,REBOUNDS,6,under,0.4261,1
"(1630230, '2025-26')",2026-02-07,ASSISTS,3,over,0.6451,1
"(1630230, '2025-26')",2026-02-07,PRA,26,under,0.4372,1
"(1628368, '2025-26')",2026-02-07,POINTS,18,under,0.5016,1
"(1628368, '2025-26')",2026-02-07,REBOUNDS,4,under,0.4131,1
"(1628368, '2025-26')",2026-02-07,ASSISTS,7,under,0.4153,1
"(1628368, '2025-26')",2026-02-07,PRA,28,over,0.5634,0
"(1630314, '2025-26')",2026-02-07,POINTS,14,under,0.4986,0
"(1630314, '2025-26')",2026-02-07,REBOUNDS,3,under,0.4487,0
"(1630314, '2025-26')",2026-02-07,ASSISTS,3,under,0.3955,0
"(1630314, '2025-26')",2026-02-07,PRA,21,over,0.4814,1
"(1641705, '2025-26')",2026-02-07,POINTS,24,under,0.4255,1
"(1641705, '2025-26')",2026-02-07,REBOUNDS,11,under,0.388,0
"(1641705, '2025-26')",2026-02-07,ASSISTS,2,under,0.2518,1
"(1641705, '2025-26')",2026-02-07,PRA,38,over,0.5334,0
"(1642264, '2025-26')",2026-02-07,POINTS,15,under,0.4698,0
"(1642264, '2025-26')",2026-02-07,REBOUNDS,5,under,0.4342,0
"(1642264, '2025-26')",2026-02-07,ASSISTS,7,under,0.3975,0
"(1642264, '2025-26')",2026-02-07,PRA,27,under,0.4662,0
"(1642868, '2025-26')",2026-02-07,POINTS,3,under,0.3678,0
"(1642868, '2025-26')",2026-02-07,REBOUNDS,2,under,0.3664,0
"(1642868, '2025-26')",2026-02-07,PRA,6,over,0.5371,1
"(202687, '2025-26')",2026-02-07,POINTS,1,under,0.4365,1
"(202687, '2025-26')",2026-02-07,REBOUNDS,1,under,0.4794,0
"(202687, '2025-26')",2026-02-07,PRA,2,over,0.5219,0
"(203482, '2025-26')",2026-02-07,POINTS,3,under,0.4476,1
"(203482, '2025-26')",2026-02-07,REBOUNDS,1,over,0.7375,1
"(203482, '2025-26')",2026-02-07,ASSISTS,1,over,0.6427,1
"(203482, '2025-26')",2026-02-07,PRA,5,over,0.5641,0
"(1629640, '2025-26')",2026-02-07,POINTS,14,under,0.4379,1
"(1629640, '2025-26')",2026-02-07,REBOUNDS,5,over,0.6446,0
"(1629640, '2025-26')",2026-02-07,ASSISTS,2,over,0.5605,0
"(1629640, '2025-26')",2026-02-07,PRA,21,under,0.4414,1
"(1642844, '2025-26')",2026-02-07,POINTS,10,over,0.5646,1
"(1642844, '2025-26')",2026-02-07,REBOUNDS,4,under,0.388,0
"(1642844, '2025-26')",2026-02-07,ASSISTS,3,under,0.3294,0
"(1642844, '2025-26')",2026-02-07,PRA,17,over,0.5447,1
"(202691, '2025-26')",2026-02-07,POINTS,11,over,0.5334,1
"(202691, '2025-26')",2026-02-07,REBOUNDS,2,over,0.7203,0
"(202691, '2025-26')",2026-02-07,ASSISTS,1,under,0.3103,0
"(202691, '2025-26')",2026-02-07,PRA,15,over,0.513,1
"(203939, '2025-26')",2026-02-07,POINTS,3,under,0.4502,1
"(203939, '2025-26')",2026-02-07,REBOUNDS,5,over,0.5121,0
"(203939, '2025-26')",2026-02-07,ASSISTS,1,under,0.3288,1
"(203939, '2025-26')",2026-02-07,PRA,9,over,0.5249,0
"(1628963, '2025-26')",2026-02-07,POINTS,11,over,0.5696,1
"(1628963, '2025-26')",2026-02-07,REBOUNDS,6,over,0.5782,1
"(1628963, '2025-26')",2026-02-07,ASSISTS,1,under,0.2407,0
"(1628963, '2025-26')",2026-02-07,PRA,18,under,0.4354,0
"(1629655, '2025-26')",2026-02-07,POINTS,9,over,0.5085,1
"(1629655, '2025-26')",2026-02-07,REBOUNDS,7,over,0.5987,0
"(1629655, '2025-26')",2026-02-07,ASSISTS,1,over,0.5652,1
"(1629655, '2025-26')",2026-02-07,PRA,17,under,0.4617,1
"(1629162, '2025-26')",2026-02-07,POINTS,2,under,0.4383,1
"(1629162, '2025-26')",2026-02-07,REBOUNDS,1,under,0.4437,1
"(1629162, '2025-26')",2026-02-07,ASSISTS,1,over,0.5541,0
"(1629162, '2025-26')",2026-02-07,PRA,3,over,0.5786,0
"(1630577, '2025-26')",2026-02-07,POINTS,13,under,0.4767,1
"(1630577, '2025-26')",2026-02-07,REBOUNDS,6,under,0.3849,1
"(1630577, '2025-26')",2026-02-07,ASSISTS,1,over,0.7382,0
"(1630577, '2025-26')",2026-02-07,PRA,20,over,0.5575,0
"(1631110, '2025-26')",2026-02-07,POINTS,3,under,0.409,1
"(1631110, '2025-26')",2026-02-07,REBOUNDS,2,under,0.3606,1
"(1631110, '2025-26')",2026-02-07,ASSISTS,1,under,0.4089,1
"(1631110, '2025-26')",2026-02-07,PRA,6,under,0.4616,1
"(1626145, '2025-26')",2026-02-07,POINTS,3,over,0.5763,1
"(1626145, '2025-26')",2026-02-07,REBOUNDS,1,under,0.3007,1
"(1626145, '2025-26')",2026-02-07,ASSISTS,3,over,0.524,1
"(1626145, '2025-26')",2026-02-07,PRA,7,over,0.5135,1
"(1629023, '2025-26')",2026-02-07,POINTS,13,under,0.4219,1
"(1629023, '2025-26')",2026-02-07,REBOUNDS,7,under,0.4454,1
"(1629023, '2025-26')",2026-02-07,ASSISTS,2,under,0.4671,0
"(1629023, '2025-26')",2026-02-07,PRA,21,over,0.5459,0
"(1631108, '2025-26')",2026-02-07,POINTS,15,over,0.4703,1
"(1631108, '2025-26')",2026-02-07,REBOUNDS,3,under,0.3443,0
"(1631108, '2025-26')",2026-02-07,ASSISTS,2,under,0.2807,0
"(1631108, '2025-26')",2026-02-07,PRA,21,under,0.5258,0
"(1642358, '2025-26')",2026-02-07,POINTS,4,over,0.5041,0
"(1642358, '2025-26')",2026-02-07,REBOUNDS,2,over,0.5288,0
"(1642358, '2025-26')",2026-02-07,ASSISTS,1,under,0.3699,0
"(1642358, '2025-26')",2026-02-07,PRA,7,under,0.4822,1
"(1642843, '2025-26')",2026-02-07,POINTS,23,over,0.5546,0
"(1642843, '2025-26')",2026-02-07,REBOUNDS,7,over,0.5779,0
"(1642843, '2025-26')",2026-02-07,ASSISTS,5,under,0.4291,1
"(1642843, '2025-26')",2026-02-07,PRA,35,under,0.4567,1
"(203084, '2025-26')",2026-02-07,POINTS,9,over,0.5938,1
"(203084, '2025-26')",2026-02-07,REBOUNDS,3,under,0.4416,1
"(203084, '2025-26')",2026-02-07,ASSISTS,2,under,0.3506,1
"(203084, '2025-26')",2026-02-07,PRA,14,under,0.4478,1
"(1628436, '2025-26')",2026-02-07,POINTS,6,under,0.4093,0
"(1628436, '2025-26')",2026-02-07,REBOUNDS,7,over,0.585,0
"(1628436, '2025-26')",2026-02-07,ASSISTS,2,under,0.3427,0
"(1628436, '2025-26')",2026-02-07,PRA,15,over,0.5906,0
"(1630170, '2025-26')",2026-02-07,POINTS,13,under,0.4884,0
"(1630170, '2025-26')",2026-02-07,REBOUNDS,4,under,0.4015,0
"(1630170, '2025-26')",2026-02-07,ASSISTS,2,over,0.6354,1
"(1630170, '2025-26')",2026-02-07,PRA,19,over,0.5128,1
"(201567, '2025-26')",2026-02-07,POINTS,7,over,0.5,1
"(201567, '2025-26')",2026-02-07,REBOUNDS,6,over,0.5647,1
"(201567, '2025-26')",2026-02-07,ASSISTS,2,under,0.4438,1
"(201567, '2025-26')",2026-02-07,PRA,15,under,0.4865,0
"(203994, '2025-26')",2026-02-07,POINTS,14,under,0.5295,1
"(203994, '2025-26')",2026-02-07,REBOUNDS,11,under,0.4352,0
"(203994, '2025-26')",2026-02-07,ASSISTS,6,over,0.5029,1
"(203994, '2025-26')",2026-02-07,PRA,30,over,0.4981,0
"(1641729, '2025-26')",2026-02-07,POINTS,15,over,0.5351,0
"(1641729, '2025-26')",2026-02-07,REBOUNDS,3,over,0.5917,1
"(1641729, '2025-26')",2026-02-07,ASSISTS,2,over,0.5616,1
"(1641729, '2025-26')",2026-02-07,PRA,20,over,0.5122,0
"(1630591, '2025-26')",2026-02-07,POINTS,14,over,0.605,0
"(1630591, '2025-26')",2026-02-07,REBOUNDS,5,under,0.4717,0
"(1630591, '2025-26')",2026-02-07,ASSISTS,6,under,0.4159,0
"(1630591, '2025-26')",2026-02-07,PRA,24,under,0.4209,0
"(1631094, '2025-26')",2026-02-07,POINTS,22,over,0.5654,1
"(1631094, '2025-26')",2026-02-07,REBOUNDS,8,over,0.5773,0
"(1631094, '2025-26')",2026-02-07,ASSISTS,5,under,0.4295,0
"(1631094, '2025-26')",2026-02-07,PRA,35,over,0.589,1
"(1641724, '2025-26')",2026-02-07,POINTS,5,over,0.5114,0
"(1641724, '2025-26')",2026-02-07,REBOUNDS,1,under,0.3702,1
"(1641724, '2025-26')",2026-02-07,ASSISTS,1,over,0.5823,1
"(1641724, '2025-26')",2026-02-07,PRA,7,under,0.456,1
"(1642859, '2025-26')",2026-02-07,POINTS,5,over,0.5186,1
"(1642859, '2025-26')",2026-02-07,REBOUNDS,1,under,0.2798,1
"(1642859, '2025-26')",2026-02-07,ASSISTS,1,over,0.6576,1
"(1642859, '2025-26')",2026-02-07,PRA,7,over,0.5364,1
"(1642262, '2025-26')",2026-02-07,POINTS,8,over,0.5627,0
"(1642262, '2025-26')",2026-02-07,REBOUNDS,3,over,0.6329,0
"(1642262, '2025-26')",2026-02-07,ASSISTS,1,over,0.631,0
"(1642262, '2025-26')",2026-02-07,PRA,12,over,0.5227,0
"(1642268, '2025-26')",2026-02-07,POINTS,12,over,0.5789,1
"(1642268, '2025-26')",2026-02-07,REBOUNDS,3,under,0.3451,1
"(1642268, '2025-26')",2026-02-07,ASSISTS,8,under,0.4424,0
"(1642268, '2025-26')",2026-02-07,PRA,24,under,0.4661,0
"(1642271, '2025-26')",2026-02-07,POINTS,10,under,0.4795,1
"(1642271, '2025-26')",2026-02-07,REBOUNDS,8,under,0.4701,1
"(1642271, '2025-26')",2026-02-07,ASSISTS,2,under,0.3369,1
"(1642271, '2025-26')",2026-02-07,PRA,20,over,0.5106,0
"(1628976, '2025-26')",2026-02-07,POINTS,11,under,0.4347,1
"(1628976, '2025-26')",2026-02-07,REBOUNDS,7,over,0.5571,0
"(1628976, '2025-26')",2026-02-07,ASSISTS,2,under,0.3457,1
"(1628976, '2025-26')",2026-02-07,PRA,20,over,0.5459,0
"(1628991, '2025-26')",2026-02-07,POINTS,21,under,0.5009,0
"(1628991, '2025-26')",2026-02-07,REBOUNDS,6,under,0.4017,1
"(1628991, '2025-26')",2026-02-07,ASSISTS,2,over,0.6138,1
"(1628991, '2025-26')",2026-02-07,PRA,29,under,0.5014,0
"(1628371, '2025-26')",2026-02-07,POINTS,3,over,0.5335,0
"(1628371, '2025-26')",2026-02-07,REBOUNDS,2,under,0.3619,1
"(1628371, '2025-26')",2026-02-07,ASSISTS,1,under,0.4244,1
"(1628371, '2025-26')",2026-02-07,PRA,6,under,0.4722,1
"(1641710, '2025-26')",2026-02-07,POINTS,17,over,0.5367,1
"(1641710, '2025-26')",2026-02-07,REBOUNDS,4,under,0.3976,1
"(1641710, '2025-26')",2026-02-07,ASSISTS,4,over,0.7406,1
"(1641710, '2025-26')",2026-02-07,PRA,25,over,0.5609,1
"(1629723, '2025-26')",2026-02-07,POINTS,3,over,0.5999,1
"(1629723, '2025-26')",2026-02-07,REBOUNDS,3,under,0.3804,0
"(1629723, '2025-26')",2026-02-07,ASSISTS,1,over,0.6875,1
"(1629723, '2025-26')",2026-02-07,PRA,8,under,0.4674,0
"(1631246, '2025-26')",2026-02-07,POINTS,8,under,0.3879,1
"(1631246, '2025-26')",2026-02-07,REBOUNDS,4,over,0.5564,0
"(1631246, '2025-26')",2026-02-07,ASSISTS,4,under,0.4275,1
"(1631246, '2025-26')",2026-02-07,PRA,16,over,0.5153,0
"(1641718, '2025-26')",2026-02-07,POINTS,24,over,0.5717,0
"(1641718, '2025-26')",2026-02-07,REBOUNDS,4,under,0.4626,1
"(1641718, '2025-26')",2026-02-07,ASSISTS,6,under,0.3445,1
"(1641718, '2025-26')",2026-02-07,PRA,34,over,0.5616,0
"(1642846, '2025-26')",2026-02-07,POINTS,13,under,0.4954,1
"(1642846, '2025-26')",2026-02-07,REBOUNDS,4,over,0.6248,0
"(1642846, '2025-26')",2026-02-07,ASSISTS,2,under,0.5272,0
"(1642846, '2025-26')",2026-02-07,PRA,19,over,0.5202,0
"(1630217, '2025-26')",2026-02-07,POINTS,20,over,0.6205,1
"(1630217, '2025-26')",2026-02-07,REBOUNDS,4,over,0.5766,0
"(1630217, '2025-26')",2026-02-07,ASSISTS,4,over,0.6424,0
"(1630217, '2025-26')",2026-02-07,PRA,28,over,0.563,0
"(1641783, '2025-26')",2026-02-07,POINTS,8,over,0.5379,1
"(1641783, '2025-26')",2026-02-07,REBOUNDS,3,under,0.4342,1
"(1641783, '2025-26')",2026-02-07,ASSISTS,1,under,0.3076,0
"(1641783, '2025-26')",2026-02-07,PRA,12,over,0.5391,1
"(1642869, '2025-26')",2026-02-07,POINTS,5,over,0.5236,1
"(1642869, '2025-26')",2026-02-07,REBOUNDS,4,over,0.5095,0
"(1642869, '2025-26')",2026-02-07,ASSISTS,1,under,0.3112,1
"(1642869, '2025-26')",2026-02-07,PRA,10,under,0.4436,1
"(1628374, '2025-26')",2026-02-07,POINTS,26,under,0.5316,0
"(1628374, '2025-26')",2026-02-07,REBOUNDS,7,under,0.4619,0
"(1628374, '2025-26')",2026-02-07,ASSISTS,2,over,0.6053,0
"(1628374, '2025-26')",2026-02-07,PRA,35,over,0.4956,1
"(1630557, '2025-26')",2026-02-07,POINTS,11,over,0.5246,0
"(1630557, '2025-26')",2026-02-07,REBOUNDS,2,over,0.6413,1
"(1630557, '2025-26')",2026-02-07,ASSISTS,2,over,0.4866,1
"(1630557, '2025-26')",2026-02-07,PRA,15,over,0.5025,0
"(1630700, '2025-26')",2026-02-07,POINTS,11,over,0.5272,1
"(1630700, '2025-26')",2026-02-07,REBOUNDS,6,under,0.3514,0
"(1630700, '2025-26')",2026-02-07,ASSISTS,7,under,0.4477,1
"(1630700, '2025-26')",2026-02-07,PRA,24,under,0.5001,1
"(1630544, '2025-26')",2026-02-07,POINTS,6,under,0.4792,1
"(1630544, '2025-26')",2026-02-07,REBOUNDS,2,under,0.3716,1
"(1630544, '2025-26')",2026-02-07,ASSISTS,2,under,0.421,0
"(1630544, '2025-26')",2026-02-07,PRA,10,over,0.5094,0
"(203468, '2025-26')",2026-02-07,POINTS,18,over,0.5839,0
"(203468, '2025-26')",2026-02-07,REBOUNDS,3,under,0.3299,1
"(203468, '2025-26')",2026-02-07,ASSISTS,3,under,0.2916,0
"(203468, '2025-26')",2026-02-07,PRA,25,over,0.508,0
"(1630168, '2025-26')",2026-02-07,POINTS,16,under,0.4762,0
"(1630168, '2025-26')",2026-02-07,REBOUNDS,8,over,0.5478,0
"(1630168, '2025-26')",2026-02-07,ASSISTS,3,over,0.7157,0
"(1630168, '2025-26')",2026-02-07,PRA,28,under,0.4914,1
"(1642258, '2025-26')",2026-02-07,POINTS,10,over,0.5544,1
"(1642258, '2025-26')",2026-02-07,REBOUNDS,4,under,0.3806,1
"(1642258, '2025-26')",2026-02-07,ASSISTS,1,under,0.3266,1
"(1642258, '2025-26')",2026-02-07,PRA,16,under,0.5073,0
"(1630163, '2025-26')",2026-02-07,POINTS,18,over,0.556,1
"(1630163, '2025-26')",2026-02-07,REBOUNDS,5,under,0.4258,1
"(1630163, '2025-26')",2026-02-07,ASSISTS,7,over,0.542,1
"(1630163, '2025-26')",2026-02-07,PRA,30,over,0.5238,0
"(1642851, '2025-26')",2026-02-07,POINTS,18,under,0.4055,0
"(1642851, '2025-26')",2026-02-07,REBOUNDS,6,under,0.4536,0
"(1642851, '2025-26')",2026-02-07,ASSISTS,4,over,0.5031,1
"(1642851, '2025-26')",2026-02-07,PRA,28,under,0.4837,0
"(1628970, '2025-26')",2026-02-07,POINTS,16,under,0.4773,0
"(1628970, '2025-26')",2026-02-07,REBOUNDS,6,under,0.4216,0
"(1628970, '2025-26')",2026-02-07,ASSISTS,3,under,0.3665,0
"(1628970, '2025-26')",2026-02-07,PRA,25,under,0.4781,0
"(1629684, '2025-26')",2026-02-07,POINTS,5,over,0.5736,1
"(1629684, '2025-26')",2026-02-07,REBOUNDS,4,over,0.5467,0
"(1629684, '2025-26')",2026-02-07,ASSISTS,1,over,0.5967,1
"(1629684, '2025-26')",2026-02-07,PRA,10,over,0.5631,1
"(1641706, '2025-26')",2026-02-07,POINTS,21,under,0.4694,1
"(1641706, '2025-26')",2026-02-07,REBOUNDS,5,under,0.4085,0
"(1641706, '2025-26')",2026-02-07,ASSISTS,3,over,0.6354,1
"(1641706, '2025-26')",2026-02-07,PRA,29,under,0.4342,1
"(1629111, '2025-26')",2026-02-07,POINTS,12,under,0.4339,1
"(1629111, '2025-26')",2026-02-07,REBOUNDS,8,under,0.5322,1
"(1629111, '2025-26')",2026-02-07,ASSISTS,2,under,0.3877,1
"(1629111, '2025-26')",2026-02-07,PRA,22,under,0.4712,1
"(1629638, '2025-26')",2026-02-07,POINTS,20,under,0.4884,1
"(1629638, '2025-26')",2026-02-07,REBOUNDS,3,under,0.3637,1
"(1629638, '2025-26')",2026-02-07,ASSISTS,4,over,0.5904,1
"(1629638, '2025-26')",2026-02-07,PRA,28,under,0.5197,1
"(1630552, '2025-26')",2026-02-07,POINTS,23,over,0.492,1
"(1630552, '2025-26')",2026-02-07,REBOUNDS,11,over,0.5119,0
"(1630552, '2025-26')",2026-02-07,ASSISTS,8,under,0.3615,0
"(1630552, '2025-26')",2026-02-07,PRA,43,under,0.5219,0
"(1630182, '2025-26')",2026-02-07,POINTS,4,over,0.5776,1
"(1630182, '2025-26')",2026-02-07,REBOUNDS,2,under,0.4177,1
"(1630182, '2025-26')",2026-02-07,ASSISTS,1,under,0.3492,1
"(1630182, '2025-26')",2026-02-07,PRA,7,under,0.4397,0
"(1631217, '2025-26')",2026-02-07,POINTS,9,over,0.5407,1
"(1631217, '2025-26')",2026-02-07,REBOUNDS,9,over,0.5933,1
"(1631217, '2025-26')",2026-02-07,ASSISTS,2,under,0.3532,0
"(1631217, '2025-26')",2026-02-07,PRA,20,over,0.5485,1
"(1641750, '2025-26')",2026-02-07,POINTS,8,under,0.4537,1
"(1641750, '2025-26')",2026-02-07,REBOUNDS,6,over,0.557,0
"(1641750, '2025-26')",2026-02-07,ASSISTS,1,over,0.5739,0
"(1641750, '2025-26')",2026-02-07,PRA,14,over,0.5663,0
"(1642883, '2025-26')",2026-02-07,POINTS,4,over,0.6133,0
"(1642883, '2025-26')",2026-02-07,REBOUNDS,4,over,0.5774,0
"(1642883, '2025-26')",2026-02-07,ASSISTS,2,under,0.4001,0
"(1642883, '2025-26')",2026-02-07,PRA,10,under,0.4657,0
"(1642854, '2025-26')",2026-02-07,POINTS,6,over,0.5431,0
"(1642854, '2025-26')",2026-02-07,REBOUNDS,2,under,0.3376,1
"(1642854, '2025-26')",2026-02-07,PRA,8,over,0.5515,0
"(1642950, '2025-26')",2026-02-07,POINTS,1,under,0.4073,1
"(1642950, '2025-26')",2026-02-07,REBOUNDS,2,over,0.6029,0
"(1642950, '2025-26')",2026-02-07,ASSISTS,1,over,0.5459,0
"(1642950, '2025-26')",2026-02-07,PRA,5,over,0.5047,0
"(203501, '2025-26')",2026-02-07,POINTS,14,under,0.4557,0
"(203501, '2025-26')",2026-02-07,REBOUNDS,3,under,0.3309,0
"(203501, '2025-26')",2026-02-07,ASSISTS,1,under,0.2786,0
"(203501, '2025-26')",2026-02-07,PRA,19,under,0.483,0
"(1630192, '2025-26')",2026-02-07,POINTS,5,under,0.4365,1
"(1630192, '2025-26')",2026-02-07,REBOUNDS,4,over,0.5208,0
"(1630192, '2025-26')",2026-02-07,ASSISTS,1,over,0.5541,0
"(1630192, '2025-26')",2026-02-07,PRA,9,over,0.5513,0
"(1631124, '2025-26')",2026-02-07,POINTS,7,over,0.5459,1
"(1631124, '2025-26')",2026-02-07,REBOUNDS,2,under,0.325,0
"(1631124, '2025-26')",2026-02-07,ASSISTS,1,over,0.721,0
"(1631124, '2025-26')",2026-02-07,PRA,10,over,0.5384,1
"(1627824, '2025-26')",2026-02-07,POINTS,3,over,0.576,1
"(1627824, '2025-26')",2026-02-07,REBOUNDS,3,over,0.5214,0
"(1627824, '2025-26')",2026-02-07,ASSISTS,1,under,0.4641,1
"(1627824, '2025-26')",2026-02-07,PRA,7,under,0.484,0
"(1631093, '2025-26')",2026-02-07,POINTS,8,over,0.6004,1
"(1631093, '2025-26')",2026-02-07,REBOUNDS,2,over,0.7336,1
"(1631093, '2025-26')",2026-02-07,ASSISTS,2,over,0.5844,1
"(1631093, '2025-26')",2026-02-07,PRA,13,under,0.4539,0
"(1641824, '2025-26')",2026-02-07,POINTS,16,over,0.5518,1
"(1641824, '2025-26')",2026-02-07,REBOUNDS,5,under,0.3037,0
"(1641824, '2025-26')",2026-02-07,ASSISTS,3,over,0.6028,1
"(1641824, '2025-26')",2026-02-07,PRA,24,over,0.5736,1
"(203999, '2025-26')",2026-02-07,POINTS,29,under,0.4571,1
"(203999, '2025-26')",2026-02-07,REBOUNDS,12,over,0.5417,1
"(203999, '2025-26')",2026-02-07,ASSISTS,10,under,0.4176,0
"(203999, '2025-26')",2026-02-07,PRA,50,over,0.5746,1
"(1629618, '2025-26')",2026-02-07,POINTS,6,under,0.4558,1
"(1629618, '2025-26')",2026-02-07,REBOUNDS,3,over,0.6223,0
"(1629618, '2025-26')",2026-02-07,ASSISTS,3,under,0.3839,1
"(1629618, '2025-26')",2026-02-07,PRA,13,under,0.4958,1
"(1630172, '2025-26')",2026-02-07,POINTS,7,over,0.587,1
"(1630172, '2025-26')",2026-02-07,REBOUNDS,3,over,0.5905,0
"(1630172, '2025-26')",2026-02-07,ASSISTS,1,over,0.7001,1
"(1630172, '2025-26')",2026-02-07,PRA,12,over,0.5406,1
"(1631159, '2025-26')",2026-02-07,POINTS,2,under,0.411,1
"(1631159, '2025-26')",2026-02-07,REBOUNDS,1,under,0.2733,1
"(1631159, '2025-26')",2026-02-07,PRA,4,over,0.5647,0
"(1642265, '2025-26')",2026-02-07,POINTS,3,over,0.5458,1
"(1642265, '2025-26')",2026-02-07,REBOUNDS,1,under,0.324,0
"(1642265, '2025-26')",2026-02-07,ASSISTS,1,under,0.2902,0
"(1642265, '2025-26')",2026-02-07,PRA,5,under,0.3964,0
"(202685, '2025-26')",2026-02-07,POINTS,10,over,0.5434,1
"(202685, '2025-26')",2026-02-07,REBOUNDS,6,over,0.5452,0
"(202685, '2025-26')",2026-02-07,ASSISTS,2,over,0.5454,0
"(202685, '2025-26')",2026-02-07,PRA,17,over,0.5697,0
"(1627750, '2025-26')",2026-02-07,POINTS,27,under,0.4692,0
"(1627750, '2025-26')",2026-02-07,REBOUNDS,4,under,0.3822,1
"(1627750, '2025-26')",2026-02-07,ASSISTS,8,over,0.5924,1
"(1627750, '2025-26')",2026-02-07,PRA,39,under,0.4861,0
"(1629661, '2025-26')",2026-02-07,POINTS,13,over,0.5288,1
"(1629661, '2025-26')",2026-02-07,REBOUNDS,4,under,0.4249,0
"(1629661, '2025-26')",2026-02-07,ASSISTS,3,under,0.4612,1
"(1629661, '2025-26')",2026-02-07,PRA,19,under,0.405,0
"(1641747, '2025-26')",2026-02-07,POINTS,4,over,0.6187,0
"(1641747, '2025-26')",2026-02-07,REBOUNDS,2,over,0.603,0
"(1641747, '2025-26')",2026-02-07,ASSISTS,1,under,0.3551,1
"(1641747, '2025-26')",2026-02-07,PRA,7,under,0.4406,1
"(1630171, '2025-26')",2026-02-07,POINTS,9,under,0.4309,0
"(1630171, '2025-26')",2026-02-07,REBOUNDS,3,over,0.525,0
"(1630171, '2025-26')",2026-02-07,ASSISTS,1,under,0.2147,0
"(1630171, '2025-26')",2026-02-07,PRA,13,over,0.575,1
"(1630208, '2025-26')",2026-02-07,POINTS,3,over,0.504,1
"(1630208, '2025-26')",2026-02-07,REBOUNDS,3,over,0.5784,1
"(1630208, '2025-26')",2026-02-07,PRA,6,over,0.5399,1
"(1628971, '2025-26')",2026-02-07,POINTS,8,under,0.436,0
"(1628971, '2025-26')",2026-02-07,REBOUNDS,4,under,0.4281,1
"(1628971, '2025-26')",2026-02-07,ASSISTS,2,over,0.623,1
"(1628971, '2025-26')",2026-02-07,PRA,14,over,0.5327,1
"(1631128, '2025-26')",2026-02-07,POINTS,8,over,0.501,1
"(1631128, '2025-26')",2026-02-07,REBOUNDS,4,under,0.4395,0
"(1631128, '2025-26')",2026-02-07,ASSISTS,3,under,0.4803,1
"(1631128, '2025-26')",2026-02-07,PRA,15,under,0.4717,0
"(1629012, '2025-26')",2026-02-07,POINTS,13,over,0.516,1
"(1629012, '2025-26')",2026-02-07,REBOUNDS,2,over,0.5278,1
"(1629012, '2025-26')",2026-02-07,ASSISTS,3,over,0.6115,1
"(1629012, '2025-26')",2026-02-07,PRA,18,under,0.5036,0
"(1629014, '2025-26')",2026-02-07,POINTS,16,under,0.5005,1
"(1629014, '2025-26')",2026-02-07,REBOUNDS,3,over,0.4655,1
"(1629014, '2025-26')",2026-02-07,ASSISTS,2,under,0.3115,0
"(1629014, '2025-26')",2026-02-07,PRA,21,under,0.489,0
"(203110, '2025-26')",2026-02-07,POINTS,8,under,0.4719,0
"(203110, '2025-26')",2026-02-07,REBOUNDS,5,over,0.6519,0
"(203110, '2025-26')",2026-02-07,ASSISTS,5,under,0.4439,0
"(203110, '2025-26')",2026-02-07,PRA,18,under,0.4555,0
"(1627780, '2025-26')",2026-02-07,POINTS,6,over,0.5049,1
"(1627780, '2025-26')",2026-02-07,REBOUNDS,3,under,0.4528,0
"(1627780, '2025-26')",2026-02-07,ASSISTS,1,under,0.3427,0
"(1627780, '2025-26')",2026-02-07,PRA,10,over,0.5381,1
"(1642954, '2025-26')",2026-02-07,POINTS,6,over,0.5318,0
"(1642954, '2025-26')",2026-02-07,REBOUNDS,2,over,0.6502,0
"(1642954, '2025-26')",2026-02-07,ASSISTS,2,over,0.5892,0
"(1642954, '2025-26')",2026-02-07,PRA,10,under,0.4864,1
"(1628467, '2025-26')",2026-02-07,POINTS,2,under,0.4323,0
"(1628467, '2025-26')",2026-02-07,REBOUNDS,2,over,0.575,1
"(1628467, '2025-26')",2026-02-07,ASSISTS,1,under,0.3835,0
"(1628467, '2025-26')",2026-02-07,PRA,5,under,0.4819,0
"(1631222, '2025-26')",2026-02-07,POINTS,10,over,0.5225,0
"(1631222, '2025-26')",2026-02-07,REBOUNDS,4,over,0.5288,1
"(1631222, '2025-26')",2026-02-07,ASSISTS,2,under,0.3886,1
"(1631222, '2025-26')",2026-02-07,PRA,15,over,0.5408,0
"(1629020, '2025-26')",2026-02-07,POINTS,5,under,0.4207,0
"(1629020, '2025-26')",2026-02-07,REBOUNDS,5,under,0.4727,0
"(1629020, '2025-26')",2026-02-07,ASSISTS,1,over,0.7182,1
"(1629020, '2025-26')",2026-02-07,PRA,11,under,0.4766,0
"(1630559, '2025-26')",2026-02-07,POINTS,25,under,0.4746,1
"(1630559, '2025-26')",2026-02-07,REBOUNDS,5,under,0.3935,0
"(1630559, '2025-26')",2026-02-07,ASSISTS,5,under,0.4804,0
"(1630559, '2025-26')",2026-02-07,PRA,34,under,0.4579,1
"(1630541, '2025-26')",2026-02-07,POINTS,12,under,0.4944,0
"(1630541, '2025-26')",2026-02-07,REBOUNDS,4,over,0.5233,1
"(1630541, '2025-26')",2026-02-07,ASSISTS,1,over,0.687,1
"(1630541, '2025-26')",2026-02-07,PRA,16,under,0.4348,0
"(1641764, '2025-26')",2026-02-07,POINTS,11,under,0.4818,0
"(1641764, '2025-26')",2026-02-07,REBOUNDS,5,over,0.5243,1
